subID,parent
sa2066b,sa2066b-Belle Plaine  Family
sa2066b,sa2066b-Belle Plaine  Family
sa2066b,sa2066b-Mt Vernon Family
sadd21c,mDO4ap2m1eb
sadd21c,mDO4ap2m1eb
sadd21c,7Ge6aQP14Od
sadd21c,7Ge6aQP14Od
sadd21c,7Ge6aQP14Od
sadd21c,7Ge6aQP14Od
sa8568c,385831
sa435dd,193422
sa435dd,193422
sa435dd,193422
sa435dd,193422
sa435dd,193095
sa435dd,193095
sa435dd,193095
sa435dd,193095
sa435dd,193095
sa435dd,193095
sa435dd,193095
sa435dd,193095
sa435dd,193095
sa5a5c7,162215
sa5a5c7,162214
sa5a5c7,162214
sa5a5c7,162215
sa6b89e,262345
sa79195,404433
sa79195,404433
sa79195,404433
sa79195,404433
sa79195,404433
sa79195,404436
sa79195,404433
sa79195,404433
sa79195,404433
sa79195,404433
sa79195,404433
sa79195,404433
sa79195,404435
sa79195,404430
sa79195,404434
sa79195,404433
sa79195,404433
sa79195,404433
sa79195,404433
sa79195,404435
sa79195,404435
sa79195,404437
sa79195,404433
sa79195,404433
sa79195,404433
sa79195,404433
sa79195,404433
sa79195,404433
sa79195,404433
sa79195,404433
sa79195,404433
sa79195,404433
sa79195,404433
sa79195,404433
sa79195,404433
sa79195,404433
sa79195,404433
sa79195,404433
sa79195,404433
sa79195,404435
sa79195,404433
sa79195,404431
sa79195,404430
sa79195,404433
sa79195,404433
sa79195,404433
sa79195,404433
sa79195,404433
sa79195,404433
sa79195,404433
sa79195,404433
sa79195,404432
sa79195,404433
sa79195,404433
sa79195,404433
sa79195,404433
sa79195,404433
sa79195,404433
sa79195,404433
sa79195,404433
sa79195,404435
sa79195,404433
sa79195,404433
sa79195,404433
sa79195,404432
sa79195,404433
sa79195,404433
sa90922a,392762
sa90922a,392762
sa90922a,392762
sa90922a,392762
sad13cd,323497
sad13cd,323496
sad13cd,323496
sad13cd,323496
sad13cd,323497
sad13cd,323497
sad13cd,323522
sad13cd,323522
sad13cd,323545
sad13cd,323545
sad13cd,323496
sad13cd,323496
sad13cd,323496
sad13cd,323496
sad13cd,323496
sad13cd,323496
sad13cd,323496
sad13cd,323496
sad13cd,323496
sad13cd,323496
sad13cd,323496
sad13cd,323496
sad13cd,323496
sad13cd,323496
sad13cd,323496
sad13cd,323497
sad13cd,323497
sad13cd,323497
sad13cd,323496
sad13cd,323496
sad13cd,323496
sad13cd,323497
sad13cd,323496
sad13cd,323496
sad13cd,323496
sad13cd,323496
sad13cd,323496
sad13cd,323496
sad13cd,323496
sad13cd,323496
sad13cd,323496
sad13cd,323496
sad13cd,323496
sad13cd,323496
sad13cd,323496
sad13cd,323496
sad13cd,323496
sad13cd,323496
sad13cd,323496
sad13cd,323496
sad13cd,323496
sad13cd,323496
sad13cd,323496
sad13cd,323496
sad13cd,323496
sad13cd,323496
sad13cd,323496
sa990198,omW5eAN6jDl
sa990198,omW5eA3bQ20
sa99bcfd,N1WydADBNOl
sa99f91a,sa99f91a-275
sa99f91a,sa99f91a-275
sa99f91a,sa99f91a-275
sa99f91a,sa99f91a-126
sa99f91a,sa99f91a-654
sa99f91a,sa99f91a-751
sa99f91a,sa99f91a-751
sa99f91a,sa99f91a-953
sa99f91a,sa99f91a-1003
sa99f91a,sa99f91a-1015
sa99f91a,sa99f91a-1034
sa99f91a,sa99f91a-1041
sa99f91a,sa99f91a-1048
sa99f91a,sa99f91a-1090
sa99f91a,sa99f91a-1104
sa99f91a,sa99f91a-416
sa99f91a,sa99f91a-936
sa99f91a,sa99f91a-946
sa99f91a,sa99f91a-956
sa99f91a,sa99f91a-983
sa99f91a,sa99f91a-1020
sa99f91a,sa99f91a-1034
sa99f91a,sa99f91a-1048
sa99f91a,sa99f91a-1054
sa99f91a,sa99f91a-1060
sa99f91a,sa99f91a-1065
sa99f91a,sa99f91a-1078
sa99f91a,sa99f91a-1083
sa99f91a,sa99f91a-1091
sa99f91a,sa99f91a-1104
sa99f91a,sa99f91a-1110
sa99f91a,sa99f91a-1114
sa99f91a,sa99f91a-40
sa99f91a,sa99f91a-275
sa99f91a,sa99f91a-275
sa99f91a,sa99f91a-275
sa99f91a,sa99f91a-732
sa99f91a,sa99f91a-741
sa99f91a,sa99f91a-894
sa99f91a,sa99f91a-959
sa99f91a,sa99f91a-996
sa99f91a,sa99f91a-1042
sa99f91a,sa99f91a-1071
sa99f91a,sa99f91a-1112
sa99f91a,sa99f91a-1128
sa99f91a,sa99f91a-981
sa99f91a,sa99f91a-1098
sa99f91a,sa99f91a-275
sa99f91a,sa99f91a-622
sa99f91a,sa99f91a-821
sa99f91a,sa99f91a-1021
sa99f91a,sa99f91a-1034
sa99f91a,sa99f91a-1062
sa99f91a,sa99f91a-1084
sa99f91a,sa99f91a-1100
sa99f91a,sa99f91a-1136
sa99f91a,sa99f91a-958
sa99f91a,sa99f91a-1098
sa99f91a,sa99f91a-Test
sa99f91a,sa99f91a-189
sa99f91a,sa99f91a-766
sa99f91a,sa99f91a-921
sa99f91a,sa99f91a-936
sa99f91a,sa99f91a-1008
sa99f91a,sa99f91a-1020
sa99f91a,sa99f91a-1125
sa99f91a,sa99f91a-1129
sa99f91a,sa99f91a-1152
sa99f91a,sa99f91a-622
sa99f91a,sa99f91a-697
sa99f91a,sa99f91a-755
sa99f91a,sa99f91a-816
sa99f91a,sa99f91a-918
sa99f91a,sa99f91a-936
sa99f91a,sa99f91a-936
sa99f91a,sa99f91a-936
sa99f91a,sa99f91a-973
sa99f91a,sa99f91a-994
sa99f91a,sa99f91a-1014
sa99f91a,sa99f91a-1018
sa99f91a,sa99f91a-1019
sa99f91a,sa99f91a-1092
sa99f91a,sa99f91a-1102
sa99f91a,sa99f91a-1104
sa99f91a,sa99f91a-1095
sa99f91a,sa99f91a-1138
sa99f91a,sa99f91a-40
sa99f91a,sa99f91a-752
sa99f91a,sa99f91a-936
sa99f91a,sa99f91a-936
sa99f91a,sa99f91a-1001
sa99f91a,sa99f91a-1018
sa99f91a,sa99f91a-1018
sa99f91a,sa99f91a-1020
sa99f91a,sa99f91a-1028
sa99f91a,sa99f91a-1080
sa99f91a,sa99f91a-1082
sa99f91a,sa99f91a-989
sa99f91a,sa99f91a-584
sa99f91a,sa99f91a-652
sa99f91a,sa99f91a-844
sa99f91a,sa99f91a-936
sa99f91a,sa99f91a-936
sa99f91a,sa99f91a-1012
sa99f91a,sa99f91a-1024
sa99f91a,sa99f91a-1034
sa99f91a,sa99f91a-1037
sa99f91a,sa99f91a-514
sa99f91a,sa99f91a-629
sa99f91a,sa99f91a-765
sa99f91a,sa99f91a-816
sa99f91a,sa99f91a-843
sa99f91a,sa99f91a-885
sa99f91a,sa99f91a-894
sa99f91a,sa99f91a-993
sa99f91a,sa99f91a-1006
sa99f91a,sa99f91a-1018
sa99f91a,sa99f91a-1032
sa99f91a,sa99f91a-1034
sa99f91a,sa99f91a-1045
sa99f91a,sa99f91a-1053
sa99f91a,sa99f91a-1061
sa99f91a,sa99f91a-1076
sa99f91a,sa99f91a-1002
sa99f91a,sa99f91a-719
sa99f91a,sa99f91a-893
sa99f91a,sa99f91a-943
sa99f91a,sa99f91a-995
sa99f91a,sa99f91a-1025
sa99f91a,sa99f91a-1052
sa99f91a,sa99f91a-1107
sa99f91a,sa99f91a-1108
sa99f91a,sa99f91a-1113
sa99f91a,sa99f91a-1098
sa99f91a,sa99f91a-1144
sa99f91a,sa99f91a-512
sa99f91a,sa99f91a-620
sa99f91a,sa99f91a-751
sa99f91a,sa99f91a-905
sa99f91a,sa99f91a-912
sa99f91a,sa99f91a-1000
sa99f91a,sa99f91a-1011
sa99f91a,sa99f91a-1018
sa99f91a,sa99f91a-1085
sa99f91a,sa99f91a-1105
sa99f91a,sa99f91a-1109
sa99f91a,sa99f91a-1119
sa99f91a,sa99f91a-1134
sa99f91a,sa99f91a-1035
sa99f91a,sa99f91a-1098
sa99f91a,sa99f91a-470
sa99f91a,sa99f91a-765
sa99f91a,sa99f91a-801
sa99f91a,sa99f91a-936
sa99f91a,sa99f91a-936
sa99f91a,sa99f91a-972
sa99f91a,sa99f91a-1018
sa99f91a,sa99f91a-1077
sa99f91a,sa99f91a-1115
sa99f91a,sa99f91a-969
sa99f91a,sa99f91a-1098
sa99f91a,sa99f91a-936
sa99f91a,sa99f91a-939
sa99f91a,sa99f91a-998
sa99f91a,sa99f91a-999
sa99f91a,sa99f91a-1019
sa99f91a,sa99f91a-1022
sa99f91a,sa99f91a-1034
sa99f91a,sa99f91a-1068
sa99f91a,sa99f91a-1076
sa99f91a,sa99f91a-1127
sa99f91a,sa99f91a-1058
sa99f91a,sa99f91a-1147
sa99f91a,sa99f91a-622
sa99f91a,sa99f91a-685
sa99f91a,sa99f91a-816
sa99f91a,sa99f91a-936
sa99f91a,sa99f91a-936
sa99f91a,sa99f91a-936
sa99f91a,sa99f91a-946
sa99f91a,sa99f91a-1016
sa99f91a,sa99f91a-1084
sa99f91a,sa99f91a-834
sa99f91a,sa99f91a-1141
sa99f91a,sa99f91a-1146
sa99f91a,sa99f91a-1152
sa99f91a,sa99f91a-936
sa99f91a,sa99f91a-982
sa99f91a,sa99f91a-1009
sa99f91a,sa99f91a-1022
sa99f91a,sa99f91a-1086
sa99f91a,sa99f91a-1101
sa99f91a,sa99f91a-890
sa99f91a,sa99f91a-1098
sa99f91a,sa99f91a-1140
sa99f91a,sa99f91a-1148
sa99f91a,sa99f91a-1152
sa99f91a,sa99f91a-816
sa99f91a,sa99f91a-832
sa99f91a,sa99f91a-836
sa99f91a,sa99f91a-936
sa99f91a,sa99f91a-936
sa99f91a,sa99f91a-936
sa99f91a,sa99f91a-978
sa99f91a,sa99f91a-1007
sa99f91a,sa99f91a-1040
sa99f91a,sa99f91a-1047
sa99f91a,sa99f91a-1063
sa99f91a,sa99f91a-1110
sa99f91a,sa99f91a-1132
sa99f91a,sa99f91a-1043
sa99f91a,sa99f91a-1099
sa998412,Rrpxokb0Z3P
sa998e0f,jp2Wn408pda
sac11b0,sac11b0-Dallas
sac11b0,sac11b0-Dallas
sac11b0,sac11b0-Houston
sac11b0,sac11b0-Fort Worth
sac11b0,sac11b0-Houston
sac11b0,sac11b0-Dallas
sac11b0,sac11b0-Midland
sac11b0,sac11b0-Dallas
sac11b0,sac11b0-Houston
sac11b0,sac11b0-Houston
sac11b0,sac11b0-Fort Worth
sac11b0,sac11b0-Fort Worth
sac11b0,sac11b0-Dallas
sac11b0,sac11b0-Fort Worth
sac11b0,sac11b0-Plano
sac11b0,sac11b0-zWP_DO NOT USE
sac11b0,sac11b0-Houston
sac11b0,sac11b0-Austin
sac11b0,sac11b0-Austin
sac11b0,sac11b0-Houston
sac11b0,sac11b0-Midland
sac11b0,sac11b0-Odessa
sac11b0,sac11b0-zWP
sac11b0,sac11b0-Hobbs
sac11b0,sac11b0-z_Firm
sac11b0,sac11b0-Hobbs
sac11b0,sac11b0-Plano
sac11b0,sac11b0-Austin
sac11b0,sac11b0-z_Firm
sac11b0,sac11b0-Dallas
sac11b0,sac11b0-Houston
sac11b0,sac11b0-Plano
sac11b0,sac11b0-Hobbs
sac11b0,sac11b0-Odessa
sac11b0,sac11b0-Austin
sac11b0,sac11b0-San Antonio
sac11b0,sac11b0-San Antonio
sac11b0,sac11b0-Fort Worth
sac11b0,sac11b0-Fort Worth
sac11b0,sac11b0-San Antonio
sac11b0,sac11b0-Plano
sa7ebdd,sa7ebdd-CC0327
sa7ebdd,sa7ebdd-CC0339
sa7ebdd,sa7ebdd-CC0327
sa7ebdd,sa7ebdd-CC0354
sa7ebdd,sa7ebdd-CC0094
sa7ebdd,sa7ebdd-CC0327
sa7ebdd,sa7ebdd-CC0354
sa7ebdd,sa7ebdd-CC0354
sa7ebdd,sa7ebdd-CC0354
sa7ebdd,sa7ebdd-CC0354
sa7ebdd,sa7ebdd-CC0354
sa7ebdd,sa7ebdd-CC0354
sa7ebdd,sa7ebdd-CC0354
sa7ebdd,sa7ebdd-CC0038
sa7ebdd,sa7ebdd-CC0354
sa7ebdd,sa7ebdd-CC0354
sa7ebdd,sa7ebdd-CC0327
sa7ebdd,sa7ebdd-CC0167
sa7ebdd,sa7ebdd-CC0107
sa7ebdd,sa7ebdd-CC0094
sa7ebdd,sa7ebdd-CC0174
sa7ebdd,sa7ebdd-CC0183
sa7ebdd,sa7ebdd-CC0039
sa7ebdd,sa7ebdd-CC0336
sa7ebdd,sa7ebdd-CC0354
sa7ebdd,sa7ebdd-CC0339
sa7ebdd,sa7ebdd-CC0107
sa7ebdd,sa7ebdd-CC0034
sa7ebdd,sa7ebdd-CC0107
sa7ebdd,sa7ebdd-CC0355
sa7ebdd,sa7ebdd-CC0039
sa7ebdd,sa7ebdd-CC0107
sa7ebdd,sa7ebdd-CC0107
sa7ebdd,sa7ebdd-CC0355
sa7ebdd,sa7ebdd-CC0183
sa7ebdd,sa7ebdd-CC0038
sa7ebdd,sa7ebdd-CC0167
sa7ebdd,sa7ebdd-CC0354
sa7ebdd,sa7ebdd-CC0355
sa7ebdd,sa7ebdd-CC0183
sa7ebdd,sa7ebdd-CC0354
sa7ebdd,sa7ebdd-CC0107
sa7ebdd,sa7ebdd-CC0174
sa7ebdd,sa7ebdd-CC0039
sa7ebdd,sa7ebdd-CC0270
sa7ebdd,sa7ebdd-CC0355
sa7ebdd,sa7ebdd-CC0107
sa7ebdd,sa7ebdd-CC0355
sa7ebdd,sa7ebdd-CC0136
sa7ebdd,sa7ebdd-CC0039
sa7ebdd,sa7ebdd-CC0009
sa7ebdd,sa7ebdd-CC0039
sa7ebdd,sa7ebdd-CC0039
sa7ebdd,sa7ebdd-CC0268
sa7ebdd,sa7ebdd-CC0107
sa7ebdd,sa7ebdd-CC0355
sa7ebdd,sa7ebdd-CC0355
sa7ebdd,sa7ebdd-CC0034
sa7ebdd,sa7ebdd-CC0038
sa7ebdd,sa7ebdd-CC0183
sa7ebdd,sa7ebdd-CC0183
sa7ebdd,sa7ebdd-CC0009
sa7ebdd,sa7ebdd-CC0039
sa7ebdd,sa7ebdd-CC0039
sa7ebdd,sa7ebdd-CC0354
sa7ebdd,sa7ebdd-CC0327
sa7ebdd,sa7ebdd-CC0339
sa7ebdd,sa7ebdd-CC0355
sa7ebdd,sa7ebdd-CC0039
sa7ebdd,sa7ebdd-CC0327
sa7ebdd,sa7ebdd-CC0339
sa7ebdd,sa7ebdd-CC0038
sa7ebdd,sa7ebdd-CC0174
sa7ebdd,sa7ebdd-CC0183
sa7ebdd,sa7ebdd-CC0039
sa7ebdd,sa7ebdd-CC0107
sa7ebdd,sa7ebdd-CC0107
sa7ebdd,sa7ebdd-CC0094
sa7ebdd,sa7ebdd-CC0107
sa7ebdd,sa7ebdd-CC0107
sa7ebdd,sa7ebdd-CC0355
sa7ebdd,sa7ebdd-CC0336
sadd213,401521
sa7a41b,PObA5kk1wYy
saf55f1,81871
sa550eb,Y9AvE77j60M
sa99cc99,aomvB4YYg5O
sa99cc99,aomvB4YYg5O
sa99cc99,aomvB4YYg5O
sa1c025,342838
sa1c025,342792
sa1c025,342792
sa1c025,342794
sa1c025,342794
sa1c025,342797
sa1c025,342792
sa1c025,342792
sa1c025,342794
sa1c025,342794
sa1c025,342792
sa1c025,342792
sa1c025,342792
sa1c025,342794
sa1c025,342794
sa1c025,342794
sa1c025,342794
sa1c025,342794
sa1c025,342794
sa1c025,342794
sa1c025,342794
sa1c025,342795
sa1c025,342792
sa1c025,342794
sa1c025,342794
sa1c025,342798
sa1c025,342796
sa1c025,342792
sa1c025,342792
sa1c025,342794
sa1c025,342794
sa1c025,342794
sa1c025,342794
sa1c025,342793
sa1c025,342792
sa1c025,342792
sa1c025,342794
sa1c025,342796
sa1c025,342792
sa1c025,342794
sa1c025,342794
sa1c025,342794
sa1c025,342794
sa1c025,342804
sa1c025,342832
sa1c025,342809
sa1c025,342800
sa1c025,342800
sa1c025,342800
sa1c025,342811
sa1c025,342812
sa1c025,342822
sa1c025,342801
sa1c025,342816
sa1c025,342816
sa1c025,342816
sa1c025,342816
sa1c025,342816
sa1c025,342817
sa1c025,342838
sa1c025,342839
sa1c025,342833
sa1c025,342809
sa1c025,342815
sa1c025,342801
sa1c025,342816
sa1c025,342816
sa1c025,342816
sa1c025,342816
sa1c025,342838
sa1c025,342839
sa1c025,342839
sa1c025,342832
sa1c025,342836
sa1c025,342805
sa1c025,342809
sa1c025,342810
sa1c025,342800
sa1c025,342800
sa1c025,342806
sa1c025,342816
sa1c025,342813
sa1c025,342838
sa1c025,342838
sa1c025,342839
sa1c025,342839
sa1c025,342804
sa1c025,342826
sa1c025,342809
sa1c025,342809
sa1c025,342809
sa1c025,342810
sa1c025,342800
sa1c025,342800
sa1c025,342800
sa1c025,342800
sa1c025,342800
sa1c025,342834
sa1c025,342815
sa1c025,342802
sa1c025,342816
sa1c025,342816
sa1c025,342828
sa1c025,342828
sa1c025,342838
sa1c025,342823
sa1c025,342825
sa1c025,342825
sa1c025,342836
sa1c025,342826
sa1c025,342809
sa1c025,342800
sa1c025,342821
sa1c025,342816
sa1c025,342816
sa1c025,342818
sa1c025,342838
sa1c025,342799
sa1c025,342808
sa1c025,342809
sa1c025,342800
sa1c025,342800
sa1c025,342800
sa1c025,342834
sa1c025,342806
sa1c025,342806
sa1c025,342816
sa1c025,342816
sa1c025,342816
sa1c025,342837
sa1c025,342807
sa1c025,342829
sa1c025,342839
sa1c025,342832
sa1c025,342800
sa1c025,342800
sa1c025,342821
sa1c025,342834
sa1c025,342815
sa1c025,342816
sa1c025,342816
sa1c025,342816
sa1c025,342838
sa1c025,342839
sa1c025,342804
sa1c025,342820
sa1c025,342800
sa1c025,342827
sa1c025,342815
sa1c025,342815
sa1c025,342806
sa1c025,342801
sa1c025,342801
sa1c025,342802
sa1c025,342816
sa1c025,342828
